Audio ID,output transcriptions 1,output transcriptions 2,flipkart transcriptions 1,error 1,error 2,final word error rate
578,चना दाल दे दो,चैना दाल दे दो,चना दाल दे दो @ _ है ये दो पल @,0.0,0.25,0.0
579,नमस्ते तो पाइल गुड नाईट वाला मुश्किल तो पहलवान,नमस्ते तो पाइल गुड नाईट वाला मुश्किल हो पहले,@ _ @ मास्किटो कॉइल @ _ लिख गया @ गुड नाइट वाला मास्किटो कॉइल @ _ @,0.8888888888888888,0.8888888888888888,0.8888888888888888
580,आल्सो हियर एक्सीडेंट ऑफ सोमेटिक नॉट जस्ट कैन,आल्सो हियर एक्सीडेंट ऑफ सोमेटिक नॉट जस्ट कैनन,@ _ @ इ एम आई का फोन दिखाओ @ _ @ ,1.3333333333333333,1.3333333333333333,1.3333333333333333
581,चप्पल एनीमिया,चप्पल रेडीमेड,@ सरकारी @ चप्पल टेडी बीयर वाला @ _ @ घर पे पहनने वाला @ सरकारी काम में बाधा डालने के लिए  @,0.75,0.75,0.75
582,शिवा सिंह मशीन में क्या अवेलेबल है स्टेट,शिवा सिंह मशीन में क्या अवेलेबल है ईस्ट,@ _ क्लियर फेस वाश @ वाशिंग मशीन में क्या अवेलेबल है @ अपनाए इम्यूनिटी बढ़ाए स्वस्थ जीवन पाए आई आई एस डी _ @,0.5,0.5,0.5
583,अश्विनी चिटकारा इग्निशन ग्लासेस दिखाओ,अश्विनी चिपकाकर इग्निशन ग्लासेस दिखाओ,@ मामा श्री ne जिन जिन योधाओं के नाम लिए है @ मुझे सनग्लासेस दिखाओ @ _ साथ रहेंगे ना @,0.9375,0.9375,0.9375
584,ट्राली बैग टेन केजी वाला,ट्रॉली बैग टेन केजी वाला,@ दूरियाँ @ ट्राली बैग टेन केजी वाला @ _ @,0.0,0.2,0.0
585,सोया बीन चाहिए,सोयाबीन चाहिए,सोयाबीन चाहिए,1.0,0.0,0.0
586,हैव एनी प्लग जावरा के नया हेडफोन्स है कि आपके पास या देन यू कैन चूज द एसडीएम,हैव एनी प्लग जबरा के नया हेडफोन्स है कि आपके पास या देन यू कैन चूज द एसडीएम,@ _ एनी प्लगिन _ @ जेब्रा के नए हेडफोन्स है क्या आपके पास @ _ देन यू कैन चूज एनी _ @,0.5333333333333333,0.5333333333333333,0.5333333333333333
587,मिक्सर ग्राइंडर सिक्स सिक्स हंड्रेड वर्ड वाला दिखाइए,मिक्सर ग्राइंडर सिक्सटी सिक्स हंड्रेड वर्ड वाला दिखाइए, @ _ @ मिक्सर ग्राइंडर सिक्स _ सिक्स हंड्रेड वॉट वाला दिखाइए @ राजेस्थन हाई कोर्ट में फायर @,0.46153846153846156,0.5384615384615384,0.46153846153846156
588,हांजी मिल्टन क्लास फॉर हार्ड वार्डर,हांजी मिल्टन क्लास फॉर हार्ड बार्डर,@ आज एक _ @ मिल्टन फ्लास्क फॉर हॉट वाटर,0.7142857142857143,0.7142857142857143,0.7142857142857143
589,वंडर शेफ का ग्राइंडर है क्या,वंडर शेप का ग्राइंडर है क्या,वंडर शेफ का ग्राइंडर है क्या @ _ डॉक्टर _ @,0.0,0.16666666666666666,0.0
590,शो मी सम रफ यूज स्लीपर्स ऐट होम,शो मी सम रफ यूज स्लिपर ऐट होम, @ _ @ शो मी सम रफ यूज स्लिपपर्स ऐट होम @ _ @,0.125,0.125,0.125
591,रेशो में आता,एयरशो में आता,@ _ वाला है ना @ शो मी आटा @ कांग्रेस @,1.0,1.0,1.0
592,रियल में फाइव हाई टेम्पर ग्लास,रियल में फाइव हाई टेम्पर क्लास,@ _ @ रियलमी फाइव आई टेम्पर्ड ग्लास @ _ @,0.8,1.0,0.8
593,आर यू सेलिंग अल्सर के बैटरी,आर यू सेलिंग अल्सर के बैटरिंग,आर यू सेलिंग पल्सर के बैटरी ,0.16666666666666666,0.3333333333333333,0.16666666666666666
594,पांडा मोबाइल कवर दिखाया क्या है,पांडाल मोबाइल कवर दिखाया क्या है,पांडा वाला मोबाइल कवर दिखाइए @ _ वीडियो वायरल @ खाने में क्या है आज @ और राहुल गांधी ने ट्वीट किया @,0.7222222222222222,0.7777777777777778,0.7222222222222222
595,स्टाइल टाइल्स बैंड,स्टाइल टाइल्स बैड,स्टाइलिश स्टाइलिश बेड,1.0,1.0,1.0
596,सोना पैक्स पैक्स,सोनम पैक्स पैक्स, @ _ @ शो मी ए बैक पैक,1.0,1.0,1.0
597,असूस वीवो बुक स्कोर आई फाई के साथ,असूस वीवो बुक स्कोर आई वाई के साथ,@ _ @ असूस वीवो बुक @ _ @ कोर आई फाइव के साथ @ ग्रेमेतिकाली करेक्ट @,0.4,0.4,0.4
598,सीसीटीवी कैमरा सीसीटीवी कैमरा कम दाम,सीसीटीवी कैमरा सीसीटीवी कैमरा काम दाम,सी सी टी वी कैमरा सी सी टी वी कैमरा कम दाम,0.6666666666666666,0.75,0.6666666666666666
599,मुझे दूर दाल लेनी है,मुझे दूर दाल लेनी है है,मुझे तूर दाल लेनी है ,0.2,0.4,0.2
600,मोटोरोला वन प्लस करता है और चाहता,मोटोरोला वन प्लस करता है और चाचा,@ _ @ मोटोरोला वन प्लस @ सम्मान करता है  और उन्ही जानकारी @,0.3333333333333333,0.3333333333333333,0.3333333333333333
601,आई वांट केक में केक डेकोरेटिंग टूल्स,आई वांट केक में ए केक डेकोरेटिंग टूल्स,@ _ @ आई वांट केक _ केक डेकोरेटिंग टूल,0.3333333333333333,0.5,0.3333333333333333
602,रियल में प्रीकास्ट ऑफर दिखाओ,रियल में प्रीकास्ट ऑफर दिखा, रियलमी थ्री का बेस्ट ऑफ़र दिखाओ ,0.8333333333333334,1.0,0.8333333333333334
603,हाउ लांग म्रनाल डेटिंग से,हाउ लांग एम म्रनाल डेटिंग से, आई वांट _ टी शर्ट,1.25,1.5,1.25
605,रियल में एक्स थ्री एंड्रायड स्मार्टफोन ब्लैक कलर,रियल मी एक्स थ्री एंड्रायड स्मार्टफोन ब्लैक कलर, रियलमी एक्स थ्री एंड्रॉयड स्मार्ट फोन @ _ @ ब्लैक कलर @ _ @,0.625,0.625,0.625
607,मैरी गोल्ड बिस्किट कितने का है,मैरीगोल्ड डिस्केट कितने का है, मैरी गोल्ड बिस्किट कितने का है,0.0,0.5,0.0
608,आई वांट गुड गिफ्ट टू पर्सन टू बे सिक्सर पानी फैमिली मेंबर्स,आई वांट गुड गिफ्ट टू पर्सन टू बे स्टर्न फैमिली मेंबर्स,@ _ @ आई वांट गुड गिफ्ट टू पर्सन टू माई सिस्टर एंड फैमिली मेंबर्स,0.25,0.25,0.25
609,कंट्री हेड बैड फॉर किड्स,वन थ्री ऐट बैड फॉर किड्स, क्रिकेट बैट फॉर किड्स,0.75,1.0,0.75
610,मे आई नो इफ यू हैव द मोदी जैकेट अवेलेबल विथ यू,मई आई नो इफ यू हैव द मोदी जैकेट अवेलेबल विथ यू, मे आई नो इफ यू हैव द मोदी जैकेट अवेलेबल विद यू @ _ @,0.08333333333333333,0.16666666666666666,0.08333333333333333
611,कीपैड मोबाइल अंडर लो लो प्राइसेज,कीपैड मोबाइल अंडर लो लो प्राइसेस,@ _ @ कीपैड मोबाइल अंडर लो लो प्राइजेस @ _ @,0.16666666666666666,0.16666666666666666,0.16666666666666666
612,गो विद नाइन्टिन से बचने के लिए मार्च दिखाइये,गो विद नाइन्टिन से बचने के लिए मार्स दिखाइये, कोविड नाइंटीन से बचने के लिए मास्क दिखाइए ,0.625,0.625,0.625
613,आई वांट सम लॉन्ग कुर्ती इन द फाइव हंड्रेड रेट,आई वांट सम लॉन्ग कुर्ती इन द फाइव हंड्रेड रेट्स,आई वांट सम लॉन्ग कुर्तीज इन फाइव हंड्रेड रेंज,0.3333333333333333,0.3333333333333333,0.3333333333333333
614,सुन ही फाइंड्स टू,सो ही फाइंड्स टू,@ इक घर में @ शो मी जींस पैंट शो @ जावे @,1.0,1.0,1.0
615,पेंट है,पैंट है,@ _ @ पैंट है @ _ द लाइक @,0.5,0.0,0.0
616,वॉकिंग एंड रनिंग शूज अप टू फिफ्टी परसेंट ऑफ हर सून,वॉकिंग एंड रनिंग शूज अप टू फिफ्टी परसेंट ऑफ ऑफर सून,@ _ @ वॉकिंग एंड रनिंग शूज अप टू फिफ्टी पर्सेंट ऑफ @ _ @ ऑफ़र शूज,0.2727272727272727,0.2727272727272727,0.2727272727272727
617,सुन ही फाइंड्स टू,सो ही फाइंड्स टू,@ इक घर में @ शो मी जींस पैंट शो @ जावे @,1.0,1.0,1.0
618,रियल में बर्ड्स वायरलेस ब्लूटूथ हेडसेट अंडर टू थाउजेंड रूपीज,रियल में बर्ड्स वायरलेस ब्लूटूथ थ्रेड सेट अंडर टू थाउजेंड रूपीज,@ _ @ रियलमी बड्स वायरलेस ब्लूटूथ हेडसेट अंडर टू थाउजेंड रूपीस @ _ @,0.4444444444444444,0.6666666666666666,0.4444444444444444
619,हमें नाइंटी वाला जूता देखना था,हमें नाइंटी वाला जूता दिखाना था, हमें नाइकी वाला जूता देखना था @ सारे @,0.16666666666666666,0.3333333333333333,0.16666666666666666
620,चेक आउट कर दो,चेक आउट कर दे,@ _ @ चेकआउट कर दो @ _ @,0.6666666666666666,1.0,0.6666666666666666
621,ला कलर टी शर्ट लिखा,ला कलर टी शर्ट दिखा,@ _ @ ब्लैक कलर टी शर्ट दिखा @ _ @,0.4,0.2,0.2
622,हेयर कलर दिखाना,शेयर कलर दिखाना,@ _ @ हेयर कलर दिखाना @ _ तेरे सर को @,0.0,0.3333333333333333,0.0
623,वॉलेट्स पे सेवेंटी परसेंट डिस्काउंट मिलेगा क्या,वालेट्स पे सेवेंटी परसेंट डिस्काउंट मिलेगा क्या,@ _ @ वॉलेट्स पे सेवेंटी पर्सेंट डिस्काउंट मिलेगा क्या,0.14285714285714285,0.2857142857142857,0.14285714285714285
624,मिनट मेकअप हाइलाइटर,नेट मेक अप माई लाइटर,@ _ @ मेकअप हाइलाइटर,0.5,2.5,0.5
625,आई एम लुकिंग फॉर ए बजाज फूड प्रोसेसर कम्प्लीट सेट सिक्स हंड्रेड वॉट्स पिता,आई एम लुकिंग फॉर ए बजाज फूड प्रोसेसर कम्प्लीट सेट सिक्स हंड्रेड वॉट्स साकेत, आई एम लुकिंग फॉर अ बजाज प्रोसेसर कम्प्लीट सिक्स सिक्स हंड्रेड वाट्स @ और ये बीस हजार की पेंटिंग उन्हें बहुत पसंद आई @,0.4166666666666667,0.4166666666666667,0.4166666666666667
626,अब आया ना वहां का कासबेकार हाँ मैं आ रहा हूँ है अनदर आई फॉर इलेवन प्रोम,अब आया ना वहां का कासबेकार हाँ मैं आ रहा हूँ है अनदर आई फॉर इलेवन फ्रॉम,@ _ @ आईफोन इलेवन प्रो,5.333333333333333,5.333333333333333,5.333333333333333
627,सो क्वेश्चन कवर्स,शो क्वेश्चन कवर्स, शो कुशन कवर्स,0.6666666666666666,0.3333333333333333,0.3333333333333333
628,आई एम लुकिंग फॉर ऐन ऑफिस एंड होम इफ यूजर एंड हयूमीडीफायर एंड एड्रेस ऑन ए पोर्टेबल रूम एयर प्रोफाइल,आई एम लुकिंग फॉर ऐन ऑफिस एंड होम इफ यूजर एंड हयूमीडीफायर एंड एड्रेस ऑन ए पोर्टेबल रूम एयर प्रायर,@ _ @ आई एम लुकिंग फॉर _ ऑफिस एंड होम _ एंड ह्यूमिडिफायर इन अल्ट्रासोनिक पोर्टेबल रूम _ @ _ @,0.7692307692307693,0.7692307692307693,0.7692307692307693
629,दस साल के बच्चे के लिए सूट पैंट,दस साल के बच्चे के लिए सूट पैंट्स, दस साल के बच्चे के लिए सूट पैंट @ _ @,0.0,0.125,0.0
630,सेसिल बे चेकर से क्लीन सर,सेसिल बेल चेकर से क्लीन सर,@ _ @ तेरह साल बच्चे का साइकिल @ _ @ तेरह साल @ _ @,1.0,1.0,1.0
631,वाइल्ड कब बताओ,वाइल्ड कब बताओ ओके,@ _ @ _ बताओ ,2.0,3.0,2.0
632,प्लीज़ शो मी सम गुड डील्स इन द मोबाइल्स,प्लीज शो मी सम गुड डील्स इन द मोबाइल्स,@ _ @ प्लीज शो मी सम गुड डील्स इन द मोबाइल्स,0.1111111111111111,0.0,0.0
633,डू यू नो मेम्ब्रेन,डू यू नो बैम्बिनो, डू यू हैव अम्ब्रेला @ _ @ इन लो कॉस्ट @ _ @,0.5,0.5,0.5
634,इट्स राइट दैट्स व्हाई दे टेक यू गेट यूरीनेटेड ऑफ दिस लेक्सिकन,इट्स राइट दैट्स व्हाई दे टेक यू गेट यूरीनेटेड ऑफ दिस लेनिएंट,@ _ @ टैबलेट चाहिए टैबलेट @ इंटेलिजेंट और _ का बेबी चाहिए @,1.5,1.5,1.5
635,में,मेरी, लड़की को कपड़ा दिखाइए,1.0,1.0,1.0
638,फाल्कन फेयर्स विद गुड डिस्काउंट,फाल्कन फेयर्स विथ गुड डिस्काउंट, फाल्कन हेयर बुक @ सेवन थाउजेंड _ @ विथ विद डिस्काउंट @ _ @,0.75,0.625,0.625
639,स्टैंड सस्ते वाला बत्तीस जीबी,पैंट सस्ते वाला बत्तीस जीबी, पैंट सस्ते वाला बत्तीस जी बी,0.5,0.3333333333333333,0.3333333333333333
640,रियल में एक्स रे पर अप टू वन टू हंड्रेड जेपी,रियल में एक्सप्रेस पर अप टू वन टू हंड्रेड जेपी,@ _ @ रियलमी एक्स थ्री सुपर जूम अप टू वन ट्वेंटी एट जी बी @ _ @,0.75,0.75,0.75
641,मधुर शुगर थ्री पेजेस,मदुर शुगर थ्री पेजेस,@ _ @ मधुर शुगर थ्री केजिस @ _ @,0.25,0.5,0.25
642,रियल में फाइव मोबाइल रिटेल में प्रो फोन,रियल में फाइव मोबाइल रिटेल में प्रो फोर, रियलमी फाइव मोबाइल @ _ @ रियलमी प्रो @ डबल टू @ फोन @ टू बोलेंगे @,0.8,0.9,0.8
643,ओपो एफ इलेवन प्रो,ओप्पो एफ इलेवन प्रो, ओपो एफ इलेवन प्रो ,0.0,0.25,0.0
644,कोमल वाले फोन दिखाई है,कोमल मोजार्ट वाला फोन दिखाई है,@ _ @ सस्ता वाला फोन दिखाइए ,1.0,1.0,1.0
645,डॉटर्स लोकल्स,डॉटर्स लोकनायक,@ _ @  लेडीज _ पैंट @ डू यू _ @,1.0,1.0,1.0
646,एडिडास एडिडास वाला ब्लू कलर सो है है,एडिडास एडिडास वाला ब्लू कलर सो हैक है,@ _ @ एडिडास एडिडास वाला ब्लू कलर _ है क्या  @ _ @,0.2857142857142857,0.42857142857142855,0.2857142857142857
648,हिमालय बेबी पाउडर पर बेबी बॉयज,हिमालय बेबी बार्डर पर बेबी बॉयज,@ _ @ हिमालया बेबी पाउडर @ _ @ फॉर बेबी बॉयस @ _ @,0.5,0.6666666666666666,0.5
649,परिक्रमा सर बताओ कि थोड़ी आवश्यक है लेकिन गाना और दक्ष को हर बात की,परिक्रमा सर बताओ कि थोड़ी आवश्यक है लेकिन गाना और दक्ष को हर बात के, पंडित रामा कृष्णा ने स्वर्ण मुद्राओं की चोरी अवश्य की है लेकिन निर्धनों और भिक्षुकों पर बांटने,0.9411764705882353,0.9411764705882353,0.9411764705882353
650,का आपके पास रीबॉक का इश्यूज है क्या है जाना पाउडर,काजू आपके पास रीबॉक का इश्यूज है क्या है जाना पाउडर,@ काजू @ आपके पास रीबॉक का शूज है क्या @ धना पाउडर @,0.4,0.3,0.3
651,वेडिंग में पहनने वाले हैं सैंडर्स दिखाएंगे,बेडिंग में पहनने वाले हैं सैंडर्स दिखाएंगे,@ माँगा @ वेडिंग में पहन्ने वाले सैंडल दिखाए @ हमने जमीन पे चांद उतारा @,0.6666666666666666,0.8333333333333334,0.6666666666666666
652,इन्हें रिमोट का मैटर ही होगा आपके पास होगा क्या,इन्हें रिमोट का मैटर ही होगा आपके पास होगा, टी वी रिमोट का बैटरी होगा आपके पास होगा किया,0.5,0.5,0.5
653,रियल में फाइव मोबाइल रिटेल में प्रो फोन,रियल में फाइव मोबाइल रिटेल में प्रो फोर,रियलमी फाइव मोबाइल @ _ @ रियलमी प्रो @ डबल टू @ फोन @ डबल _ @,0.7777777777777778,0.8888888888888888,0.7777777777777778
654,आई एम लुकिंग फॉर ए सी पेज फोर,आई एम लुकिंग फॉर ए सी रूपीज फोर,आई एम लुकिंग फॉर _ रूपीज फोर @ ओ पारसी बाबा _ @,0.5555555555555556,0.5555555555555556,0.5555555555555556
655,जबलपुर ब्लूटूथ फोन किया जा,जबलपुर ब्लूटूथ फोन दिया जा,@ डबल _ @ ब्लूटूथ होम थियेटर,1.0,1.0,1.0
656,अप्सरा एक्स्ट्रा डार्क पेंसिल पर स्कूल की,अब सारा एक्स्ट्रा डार्क पेंसिल पर स्कूल की, अप्सरा एक्स्ट्रा डार्क पेंसिल @ _ @ फॉर स्कूल किड ,0.2857142857142857,0.5714285714285714,0.2857142857142857
657,विल लॉक कवर एंड फारवर्ड गुड ऑफर,फिर लोग कवर अंडर फॉरवर्ड गुड ऑफर,@ _ @ पिलो कवर _ @ _ @ विद गुड ऑफ़र @ _ @,1.0,1.0,1.0
658,शो में लेटेस्ट इंटेल प्रोसेसर,शो मी लेटेस्ट इंटेल प्रोसेसर,@ _ @ शो मी लेटेस्ट इंटेल प्रोसेसर @ _ @,0.2,0.0,0.0
659,डू यू बाई एनी चांस फॉर नाइकी एयर जॉर्डन ऑफ द स्टार,डू यू बाई एनी चांस फॉर नाइकी एयर जॉर्डन ऑफ स्टार,@ _ @ डू यू बाय _  @ _ @,3.3333333333333335,3.0,3.0
660,सोना मसूरी राइस कैसे किलो है,सोना मसूरी राइस कैसा किलो है, सोना मसूरी राइस कैसे किलो है @ _ @,0.0,0.16666666666666666,0.0
661,कर लेंगे तो कोई चार में कराएं हैं सोहा,कर लेंगे तो कोई चार में कराए हैं सोहा,_ किचन सेट _ टॉय हाउस होना,1.8,1.8,1.8
662,प्रिंटेड नाइट सूट दिखाना,प्रिंटेड नाइट सूट दिखना,@ दो अंजान आदमी _ @ प्रिंटेड नाइट सूट दिखाना,0.0,0.25,0.0
663,यू ऑन सम वेस्टर्न ग्रे,यू ऑन सम वेस्टर्न ड्रे,_ सम वेस्टर्न _,1.5,1.5,1.5
664,हैंड सैनीटाइजर शो करो अच्छा वाला,हैंड्स एनी डेंजर शो करो अच्छा वाला,@ _ @ हैंड सैनिटाइज़र शो करो @ _ @,0.75,1.25,0.75
665,राजस्थानी घागरा,राजस्थानी घाघरा,राजस्थानी घागरा @ _ पाकिस्तान _ @,0.0,0.5,0.0
666,संगम सुंदरी लिखा है,संगम सुंदरी लिखा,@ _ @ सुन्दर सुन्दर _ दिखाओ ना @ _ @,1.0,1.0,1.0
667,जीओ मोबाइल फोन फोर जी,जिओ मोबाइल फोन फोर जी, जिओ मोबाइल फोन फोर जी @ _ @,0.2,0.0,0.0
668,रेडमी नोट ऐट प्रो,रेडमी नोट एट प्रो,रेडमी नोट ऐट प्रो,0.0,0.25,0.0
670,स्केट बाइसिकल डबल टू के,स्केट बाई सिक्स डबल टू के,@ _ @ स्केट बाइसिकिल @ डबल टू डबल अगेन @,0.5,0.6666666666666666,0.5
671,बेस्ट वाशिंग पाउडर,बेस्ट वॉशिंग पाउडर,@ _ @ बेस्ट वाशिंग पाउडर @ _ @,0.0,0.3333333333333333,0.0
672,मार्वल स्पाइडर मैन माई फर्स्ट बैट एंड बॉल क्रिकेट की क्रिकेट के,मार्वल स्पाइडर मैन माई फर्स्ट बैट एंड बॉल क्रिकेट की क्रिकेट किट,@ _ @ मार्बल स्पाइडरमैन माई फर्स्ट @ _ @ बैट एंड बॉल क्रिकेट _ क्रिकेट किट @ _ @,0.5,0.4,0.4
673,लड़के का सिक्स पॉइंट,लड़के का सख्त पैंट,_ का @ _ @ _ पैंट @ _ @,1.5,1.0,1.0
674,क्या मुझे सोफा कुशन पर डिस्काउंट मिलेगा,क्या मुझे सोफा कुश्यंत पर डिस्काउंट मिलेगा, किया मुझे सोफा _ पे डिस्काउंट मिलेगा,0.5,0.5,0.5
675,मुझे दो कोलगेट टू ट्रेस के दो,मुझे दो कॉल गेट टू ट्रेस के दो,@ _ @ मुझे दो कोलगेट टूथपेस्ट दे दो @ _ @,0.5,0.8333333333333334,0.5
676,जेबीएल पार्टी स्पीकर दिखाई है ट्वेंटी थाउजेंड में ट्वेंटी थाउजेंड उससे उसके बिलो,जेबीएल पार्टी स्पीकर दिखाई है ट्वेंटी थाउजेंड में ट्वेंटी थाउजेंड उसे उसके बिलो,@ _ @ जे बी एल पार्टी स्पीकर दिखाइए ट्वेंटी थाउजेंड में @ उसे परसासन से पहले जमीन खाली कराने को कहा था _ ताकि @ _,0.8,0.8,0.8
677,टाइटन वाचर्स पर कितने की वारंटी मिलेगी,टाइटन वाचस् पर कितने की वारंटी मिलेगी,@ _ @ टाइटन वाचस् पर कितने की वारंटी मिलेगी @ _ @,0.14285714285714285,0.0,0.0
678,बीन बैग अंडर थाउजेंड रूपीज,बीनबैग अंडर थाउजेंड रूपीज,@ _ @ बिन बैग अंडर थाउजेंड रूपीज @ _ @,0.2,0.4,0.2
679,डोमेस्टिक क्वालिटी कैप्स एंड बीन्स क्लिनिक्स,डोमेस्टिक क्वालिटी कैप्स एंड बीन्स क्लिनिक एक्स,@ _ @ _ कैप्स एंड _ कैप्स @ _ @,1.3333333333333333,1.6666666666666667,1.3333333333333333
680,वी गार्ड क्रिस्टल प्लस सुप्रीम टीवी ओल्डेस्ट ब्लेजर,वी गॉट क्रिस्टल प्लेस सुप्रीम टीवी ओल्डेस्ट ब्लेजर,@ _ @ वी गार्ड क्रिस्टल प्लस सुप्रीम टी वी ओल्ड स्टेबलाइजर @ _ @,0.4444444444444444,0.6666666666666666,0.4444444444444444
681,कैंडी जैपाल वाइस ऑफर्स,कैंडी जैपाल वाइस ऑफर्ड,_ चप्पल बॉयज ऑफर्स,1.0,1.3333333333333333,1.0
682,ऑल यू हैव लाइक में इनविजिबल फिनिश फाउंडेशन फॉर गर्ल्स,ऑल यू हैव ब्लाक में इनविजिबल फिनिश फाउंडेशन फॉर गर्ल्स,@ शाकाल यह मोगैम्बो _ @ लैक्मे इनविजिबल फिनिश फाउंडेशन फॉर गर्ल @ इसका किया है यार यह तो पहले से _ @,0.8235294117647058,0.8235294117647058,0.8235294117647058
683,सीनेट बटर का फाइव हंड्रेड केएम केपास पैकेट मिलेगा क्या,सीनेट बटर का फाइव हंड्रेड केएम केपास पैकेट मिलेगा क्या है,पीनट बटर का फाइव हंड्रेड ग्राम का आपके पास पैकेट मिलेगा किया @ _ @,0.5,0.5833333333333334,0.5
684,ड्रॉ में रियल मेज एक्स फिफ्टी फाइव जी,ड्रॉ में रियल मेस एक्स फिफ्टी फाइव जी,शो मी रियलमी एक्स फिफ्टी फाइव जी,0.5714285714285714,0.5714285714285714,0.5714285714285714
685,कोई बढ़िया साहब बेडशीट दिखा दो,कोई बढ़िया साहब बेडशीट दिखा दे,कोई बढ़िया सा बेडशीट दिखा दो @ _ @,0.3333333333333333,0.5,0.3333333333333333
686,मैं ही फोन साड़ी दिखाना है मुझे से सिफोन साड़ी चाहिए,मैं ही फोन साड़ी दिखाना है मुझे से स्पान साड़ी चाहिए,@ मुझे गलत लड़की मैं बहुत सब्र से काम ले रहा हूँ वरना @ शिफोन साड़ी दिखाना @ वरना क्या करोगे तुम हाँ क्या करोगे @ मुझे शिफोन साड़ी चाहिए @ वरना तुम्हे पता चलता @,0.8333333333333334,0.8333333333333334,0.8333333333333334
687,मेरी बीवी के लिए कंगन दिखाइये,मेरी बीवी के लिए कंगन दिखाइए,मेरी बीवी के लिए कंगन दिखाइए,0.16666666666666666,0.0,0.0
688,कौन सा कौन सा मेंटली और ट्रेंड्स हैं,कौन से कौन से में ली और ट्रेंड्स हैं,कौन से कौन से मैन डिओड्रेंट्स हैं,0.7142857142857143,0.5714285714285714,0.5714285714285714
689,मुझे एक किलो बुलेट रेस्ट चाहिए,मुझे एक किलो बुलेट ट्रेस चाहिए, मुझे एक किलो _ चाहिए,0.5,0.5,0.5
690,पानी पूरी खाना है पानी पूरी दिखाओ,पानी पुरी खाना है पानी पूरी दिखाओ,पानीपुरी खाना हैं पानीपुरी दिखाओ,1.0,1.0,1.0
691,वान्ट टी ग्लोवर प्रिंट एक दाम,वान्ट टी ग्लावर प्रिंट एक दाम,@ डबल द पूल डबल टू @ वाल स्टीकर फ्ल फ्लावर प्रिंट एक दाम,0.5714285714285714,0.5714285714285714,0.5714285714285714
692,शो में टीवी विथ फोर स्टार एंड एबव रेटिंग्स,शो में टीवी विथ फोर स्टार एंड एबव रीडिंग्स,शो मी टी विस विथ फोर स्टार एंड एबव रेटिंग्स @ _ @,0.3,0.4,0.3
693,अंडरस्टैंड व्हाट फ्रॉम यू वेदर आउट ऑफ बैक हेल माई ओपन फेस वोमानहोड,अंडरस्टैंड व्हाट फ्रॉम यू वेदर आउट ऑफ बैक फेल माई ओपन फेस वोमानहोड,@ अंडरस्टूड फोर @ _ वेगा मोटरबाइक हेलमेट ओपन फेस वन @ गुड मॉर्निंग सर आई _ @,1.0833333333333333,1.0833333333333333,1.0833333333333333
694,पार्टी वे ज्यूलरी दिखाओ मस्त मुरारी,पार्टी वे ज्यूलरी दिखाओ मस्त मुराद,@ _ @ पार्टी वियर ज्वैलरी दिखाओ @ तेरे सकदा नहीं @ मस्त मस्त सुन्दर सुन्दर पार्टी वियर ज्वैलरी _ @,0.7857142857142857,0.7857142857142857,0.7857142857142857
695,थ्री सीटर कार लोन का सफाई दिखाई,थ्री सीटर कार लोन का सोफा दिखाई,@ _ @ थ्री सीटर कर्ल ऑन का सोफ़ा दिखाइए @ _ @,0.5714285714285714,0.5714285714285714,0.5714285714285714
696,जिओ फोन थ्री,जीरो फोर थ्री,जिओ फ़ोन थ्री,0.3333333333333333,0.6666666666666666,0.3333333333333333
697,सून गोट ओपन मोबाइल,सोम गोट ओपन मोबाइल,शो मी _ ओपो मोबाइल,0.75,0.75,0.75
698,लाइट वाली मशीन कटिंग करने वाला है,लाइट वाली मशीन कटिंग करने वाला,लाइट वाले मशीन कटिंग करने वाला,0.3333333333333333,0.16666666666666666,0.16666666666666666
699,हेलो आई एम लुकिंग फॉर द पोल अप फिफ्टी फाइव गवर्नमेंट थर्टी डे वेट मैनेजमेंट किट,हेलो आई एम लुकिंग फॉर द पोल अप फिफ्टी फाइव गवर्नमेंट थर्टी डेज वेट मैनेजमेंट किट,@ _ हेलो @ आई लुकिंग फॉर सफोला फिफ्टी फाइव गोरमेट थर्टी डे वेट मैनेजमेंट किट,0.38461538461538464,0.46153846153846156,0.38461538461538464
700,बच्चों का विकास पिछले बार गाडी मिला,बच्चों का विकास पिछले बार गाडी बुला,@ एब्सेंट करे तू @ बच्चों का बुक्स @ अरे सारी प्रेजेंट हैं इसकी पिछली बार मेडल मिला हैं @,0.75,0.8125,0.75
701,मिल्टन हॉट केस दिखाइए टू वन फाइव लीटर वाला,मिल्टन हॉट केस दिखाइए टू पॉइंट फाइव लीटर वाला,मिल्टन का हॉट केस दिखाइये @ बोलिये बोलिये @ टू प्वाइंट फाइव लीटर वाला @ _ @,0.4166666666666667,0.4166666666666667,0.4166666666666667
702,सस्ता वाला घड़ी देखा,सस्ता वाला घड़ी दिखा,सस्ता वाला घड़ी दिखाओ @ _ @,0.25,0.25,0.25
703,बास्केट खाली कर दो मां बाप से लिपटकर रोते रहे लेकिन पुलिस वाले तो मानो या और,बास्केट खाली कर दो माँ बाप से लिपटकर रोते रहे लेकिन पुलिस वाले तो मानो या और, _ @ बास्केट खाली कर दो @ अपने माँ बाप से लिपट कर रोते रहे लेकिन पुलिस वाले तो मानो दया और @,0.2631578947368421,0.21052631578947367,0.21052631578947367
